ImageNumber,ObjectNumber,Metadata_hour,Metadata_treatment,Texture_AngularSecondMoment_ED_10_00_256,Texture_AngularSecondMoment_ED_10_01_256,Texture_AngularSecondMoment_ED_10_02_256,Texture_AngularSecondMoment_ED_10_03_256,Texture_Contrast_ED_10_00_256,Texture_Contrast_ED_10_01_256,Texture_Contrast_ED_10_02_256,Texture_Contrast_ED_10_03_256,Texture_Correlation_ED_10_00_256,Texture_Correlation_ED_10_01_256,Texture_Correlation_ED_10_02_256,Texture_Correlation_ED_10_03_256,Texture_DifferenceEntropy_ED_10_00_256,Texture_DifferenceEntropy_ED_10_01_256,Texture_DifferenceEntropy_ED_10_02_256,Texture_DifferenceEntropy_ED_10_03_256,Texture_DifferenceVariance_ED_10_00_256,Texture_DifferenceVariance_ED_10_01_256,Texture_DifferenceVariance_ED_10_02_256,Texture_DifferenceVariance_ED_10_03_256,Texture_Entropy_ED_10_00_256,Texture_Entropy_ED_10_01_256,Texture_Entropy_ED_10_02_256,Texture_Entropy_ED_10_03_256,Texture_InfoMeas1_ED_10_00_256,Texture_InfoMeas1_ED_10_01_256,Texture_InfoMeas1_ED_10_02_256,Texture_InfoMeas1_ED_10_03_256,Texture_InfoMeas2_ED_10_00_256,Texture_InfoMeas2_ED_10_01_256,Texture_InfoMeas2_ED_10_02_256,Texture_InfoMeas2_ED_10_03_256,Texture_InverseDifferenceMoment_ED_10_00_256,Texture_InverseDifferenceMoment_ED_10_01_256,Texture_InverseDifferenceMoment_ED_10_02_256,Texture_InverseDifferenceMoment_ED_10_03_256,Texture_SumAverage_ED_10_00_256,Texture_SumAverage_ED_10_01_256,Texture_SumAverage_ED_10_02_256,Texture_SumAverage_ED_10_03_256,Texture_SumEntropy_ED_10_00_256,Texture_SumEntropy_ED_10_01_256,Texture_SumEntropy_ED_10_02_256,Texture_SumEntropy_ED_10_03_256,Texture_SumVariance_ED_10_00_256,Texture_SumVariance_ED_10_01_256,Texture_SumVariance_ED_10_02_256,Texture_SumVariance_ED_10_03_256,Texture_Variance_ED_10_00_256,Texture_Variance_ED_10_01_256,Texture_Variance_ED_10_02_256,Texture_Variance_ED_10_03_256
5,5,14,A,0.000252093,0.000252904,0.000247924,0.000252281,759.8004493,837.3190973,847.2422815,856.3640021,0.133484678,0.03540879,0.036447001,0.008070707,5.833459345,5.903729124,5.911080499,5.920705682,9.39E-05,8.65E-05,8.66E-05,8.50E-05,12.32311215,12.31404939,12.34705946,12.31355221,-0.078455428,-0.077640078,-0.075257282,-0.076260836,0.796509301,0.793824398,0.786906425,0.789484228,0.048761292,0.044710357,0.045181399,0.043927793,115.5580065,115.5428662,115.2843825,115.0426681,6.995735546,6.929452384,6.939365641,6.908945468,993.8914473,898.7927159,911.33723,870.299397,438.4229742,434.0279533,439.6448779,431.6658498
5,6,14,A,0.000323482,0.000323955,0.000321477,0.000323327,559.2677221,549.3374758,563.6856791,568.6538524,0.057225705,0.069948009,0.055378162,0.032037059,5.623696167,5.609127143,5.627230185,5.637170705,0.000104984,0.000106982,0.000105338,0.00010358,11.97965998,11.96989996,11.98967842,11.96871757,-0.047379135,-0.047952333,-0.047298636,-0.047014194,0.663974012,0.666790794,0.663752298,0.661812302,0.054097463,0.05454363,0.053634359,0.055127642,156.278094,156.2916398,156.008941,156.0560123,6.675592645,6.68380314,6.680912623,6.651665739,627.1619993,631.9673994,629.7774752,606.2957827,296.6074303,295.3262188,298.3657886,293.7374088
5,7,14,A,0.000497538,0.000497945,0.000489662,0.00049455,286.0542231,302.6614812,318.0977135,340.6056949,0.407456637,0.369527136,0.333659807,0.242291836,5.130888128,5.172254981,5.206896742,5.262129236,0.000166143,0.000159935,0.00015613,0.000147473,11.55024789,11.55549356,11.57841967,11.53663527,-0.06359445,-0.06061387,-0.055387677,-0.048126196,0.729180384,0.717197979,0.694928197,0.658676238,0.077379218,0.074029141,0.075345874,0.07075651,183.843196,184.0876564,184.2613511,184.2794576,6.696459327,6.669612022,6.658263214,6.57337118,679.4589892,657.4479809,636.6629835,558.4362085,241.3783031,240.0273655,238.6901742,224.7604759
5,8,14,A,0.000452563,0.000449325,0.000449868,0.000447799,362.9344972,371.116359,378.3429353,380.4918523,0.1681863,0.124617061,0.113857769,0.113425445,5.304685689,5.328022482,5.338299136,5.343415543,0.000149831,0.000144569,0.00014418,0.000143872,11.59834979,11.584902,11.59275495,11.59205087,-0.034692552,-0.030259665,-0.030485242,-0.031340383,0.579658603,0.547252912,0.549127097,0.555546504,0.069511101,0.066666307,0.066382802,0.067617876,159.8378096,159.7776923,160.1783582,160.4381188,6.52213486,6.479583872,6.477793716,6.480545269,509.699597,476.778528,475.5672431,477.8496154,218.1585235,211.9737217,213.4775446,214.5853669
5,9,14,A,0.000332439,0.000333788,0.000328979,0.00033005,441.8594145,447.9324099,452.376036,479.9261378,0.208944582,0.192974819,0.188852609,0.130279646,5.445757616,5.459411897,5.466674119,5.507157188,0.000136846,0.000134353,0.000133225,0.000127769,11.9342217,11.92814649,11.9476765,11.93321456,-0.043208602,-0.042748072,-0.040729818,-0.040889219,0.640042672,0.637258693,0.625692043,0.62636274,0.060512511,0.062355624,0.061637102,0.057962047,158.295627,158.3576155,158.1624625,158.4560598,6.732680559,6.719077838,6.720009872,6.677162462,675.2795484,662.1504489,663.0218342,623.7070836,279.2847407,277.5207147,278.8494676,275.9083053
5,10,14,A,0.000261402,0.000265448,0.000259905,0.000268338,787.437626,790.0491015,791.3317614,778.0102341,0.008829764,0.001060008,0.010935344,0.02390057,5.865236702,5.867439825,5.868024175,5.854753273,9.85E-05,9.70E-05,9.74E-05,0.000100517,12.2003345,12.17304094,12.20918727,12.1702664,-0.06349314,-0.067210258,-0.063371888,-0.068425464,0.742083005,0.755732001,0.741780527,0.760126048,0.045136523,0.043145074,0.044183601,0.044820909,78.66382979,78.79993133,78.80511077,78.66968592,6.836794013,6.829464528,6.841881602,6.848634877,801.4672807,791.725796,808.8300814,816.1106315,397.2262267,395.4437244,400.0404607,398.5302164
5,11,14,A,0.001225917,0.001336659,0.001209305,0.00125351,1022.126697,977.8764569,922.2515991,1077.060948,0.264783765,0.30021885,0.363406636,0.233077235,5.837443984,5.777529228,5.800477131,5.929920499,9.03E-05,9.20E-05,8.73E-05,8.16E-05,9.704192152,9.605545055,9.744425402,9.683364045,-0.515839807,-0.531417485,-0.522798489,-0.516084496,0.999411832,0.99952137,0.999494631,0.999405815,0.038452611,0.034376045,0.032756116,0.037055347,216.0226244,215.4755245,215.7569296,214.7539503,7.00774381,6.998024612,7.107296889,6.974869721,1758.352429,1816.930054,1975.207441,1731.725013,695.1197815,698.7016276,724.3647601,702.1964902
6,1,14,A,0.000205599,0.000204767,0.000206279,0.000203311,957.884129,982.8781112,965.4405145,994.1846352,0.197859087,0.191310638,0.197813531,0.179369319,6.002457928,6.019073818,6.006595705,6.024542287,7.07E-05,6.99E-05,7.02E-05,6.93E-05,12.56416944,12.56996369,12.57322122,12.57782599,-0.105579453,-0.107107187,-0.104262666,-0.105613692,0.868051457,0.871144612,0.865551312,0.868335394,0.040508476,0.041179685,0.039992892,0.038107719,193.1503931,192.7062107,193.1242536,192.6565716,7.240882466,7.239866118,7.237524967,7.236244752,1430.434714,1447.914618,1441.582172,1428.79237,597.0797106,607.6981824,601.7556717,605.7442514
6,2,14,A,0.000220564,0.000221017,0.000223164,0.000223048,779.9796237,818.7723235,747.0513377,836.687688,0.233870031,0.197255078,0.266220822,0.162501291,5.85295569,5.883123063,5.820612166,5.904803611,8.59E-05,8.40E-05,8.91E-05,8.15E-05,12.61566576,12.61229345,12.60742376,12.59682067,-0.063881169,-0.064272576,-0.065270235,-0.062456504,0.751689288,0.753144188,0.756877169,0.745708723,0.047401625,0.046145513,0.049901263,0.047062278,167.540613,167.4831435,167.472162,168.1333025,7.15654926,7.133861331,7.175076444,7.102431369,1256.175219,1221.159169,1289.123467,1161.375542,509.0387108,509.9828732,509.0437012,499.5158076
6,3,14,A,0.000142431,0.000142877,0.000139315,0.000140537,1202.710227,1236.753318,1166.465393,1430.261292,0.41887035,0.406079472,0.441961747,0.304668115,6.163305637,6.181092445,6.139597339,6.286700763,5.89E-05,5.82E-05,5.95E-05,5.11E-05,13.04068445,13.02656031,13.05042725,13.04292457,-0.145353056,-0.148474158,-0.14595237,-0.143898854,0.933004785,0.936063228,0.933737999,0.931481935,0.036172238,0.036935182,0.036745796,0.034659989,185.2913519,184.7755149,184.6667037,185.0384975,7.766271013,7.771271049,7.785283223,7.697739328,2936.504583,2927.956471,3014.127554,2683.63402,1034.803702,1041.177447,1045.148237,1028.473828
6,4,14,A,0.000196736,0.00019656,0.00019288,0.000200148,1148.462919,1162.004237,1129.158473,1189.535417,0.208268465,0.205062301,0.222919154,0.163167374,6.125896826,6.13752289,6.113396443,6.151692398,6.18E-05,6.21E-05,6.17E-05,6.07E-05,12.57861468,12.56020895,12.59329411,12.53942527,-0.143362227,-0.147143545,-0.141569626,-0.146076605,0.925559749,0.929503079,0.923684622,0.928107437,0.039176051,0.038673766,0.034445278,0.034881257,170.3336509,170.3467492,170.8402546,170.5021616,7.40310103,7.40144887,7.409008851,7.353858555,1752.679371,1761.505967,1776.995961,1653.411618,725.2855725,730.8775508,726.5386084,710.7367589
6,5,14,A,0.000134982,0.000132033,0.000132669,0.00013301,909.010122,961.0412996,943.9652202,959.1967849,0.447853859,0.414734535,0.425931112,0.412829494,5.967565564,6.008440333,5.993945559,6.004384319,7.39E-05,7.00E-05,7.13E-05,7.03E-05,13.21697821,13.23496791,13.22735961,13.21949784,-0.07595181,-0.072710927,-0.074072371,-0.073979838,0.804843706,0.794743452,0.799055543,0.798619814,0.045238065,0.041468256,0.041659535,0.041063209,153.7924085,154.184196,153.9178138,154.4330109,7.635799148,7.61885691,7.621508359,7.609406221,2383.633092,2323.079691,2344.717514,2307.986341,823.1608035,821.0302478,822.1706835,816.7957816
6,6,14,A,0.000376327,0.000380256,0.00037975,0.000385644,498.3894301,482.6452294,499.3313081,495.3939788,0.062122705,0.087210162,0.049796367,0.038968382,5.533053646,5.50837488,5.539494148,5.530035961,0.000145665,0.000148096,0.000142697,0.000142764,11.77562708,11.74714702,11.75668955,11.72401149,-0.049648292,-0.052662093,-0.04992798,-0.050982615,0.671510382,0.685751216,0.67252801,0.677103807,0.057223852,0.057527111,0.058757181,0.053284191,81.32858456,81.55538491,81.50996772,81.29915983,6.590967267,6.598921759,6.571427213,6.551274851,564.4136315,574.8714286,551.667216,535.5689351,265.7007654,264.3791645,262.749631,257.7407285
6,7,14,A,0.000381436,0.000384373,0.000377139,0.000378254,446.7133442,439.2145559,466.6715712,460.0930308,0.283547763,0.272970548,0.23928633,0.228908122,5.425730785,5.424261791,5.465236524,5.465193878,0.000137654,0.000136245,0.000132528,0.000129704,11.97960803,11.95022993,11.98764146,11.96427688,-0.048184457,-0.045947495,-0.043933156,-0.041559522,0.668201369,0.655689659,0.645265352,0.631007575,0.06667614,0.067816071,0.067061457,0.065038369,143.3478779,143.0518092,143.1563208,143.0196733,6.81828471,6.793909887,6.78374348,6.758913887,800.3016594,769.0296349,760.259375,733.2615982,311.7537509,302.0610477,306.7327365,298.3386573
6,8,14,A,0.000217058,0.000218892,0.000216574,0.000216462,677.1216268,686.2313562,693.6423748,708.0715505,0.243635735,0.230118267,0.224822527,0.200109957,5.756799086,5.764822891,5.773935776,5.789159821,9.62E-05,9.57E-05,9.42E-05,9.26E-05,12.65736676,12.64635625,12.66126158,12.65372491,-0.034885739,-0.035536729,-0.034051954,-0.033116977,0.601655576,0.605938446,0.595874768,0.589028635,0.05190584,0.050713101,0.049501186,0.048783395,170.2897323,170.3905893,170.1544303,170.3548343,7.097836458,7.08493187,7.084105796,7.063028545,1113.342726,1096.461562,1095.992641,1062.350665,447.6160882,445.6732295,447.408754,442.6055538
7,1,14,A,0.000251958,0.000253764,0.00024972,0.000250902,656.7818182,671.103662,667.6610192,680.9255136,0.283384175,0.260473136,0.279751205,0.25548838,5.722033516,5.733568867,5.728909211,5.744697603,9.06E-05,9.05E-05,9.10E-05,8.95E-05,12.56955976,12.56141939,12.58655646,12.57926275,-0.043915238,-0.042288272,-0.04393993,-0.041937181,0.656728109,0.64715422,0.657198803,0.64542536,0.055678332,0.055865754,0.054815162,0.055816414,173.5826098,173.7107057,173.375402,173.3145244,7.085380241,7.07137901,7.095825118,7.075924187,1176.227712,1143.850452,1186.312285,1148.261555,458.2523825,453.7385286,463.4933261,457.296767
7,2,14,A,0.000198622,0.000201746,0.000199666,0.000199994,938.9780189,923.7372305,925.0385098,925.2002374,0.06626954,0.078279831,0.080096324,0.076010979,5.99317248,5.980987764,5.980736628,5.978964303,7.46E-05,7.51E-05,7.58E-05,7.58E-05,12.64142225,12.6301289,12.64386426,12.64174368,-0.06232115,-0.06339131,-0.062095421,-0.061471438,0.746021744,0.750049383,0.745163097,0.74260083,0.041727285,0.041745969,0.040148676,0.038577191,166.8153868,166.7741242,166.7803823,166.9180339,7.063786761,7.069931632,7.074173906,7.066008628,1072.261967,1080.639502,1086.125341,1077.421474,502.8099965,501.0941832,502.7909628,500.6554278
7,3,14,A,0.000151856,0.000152648,0.000151537,0.000150908,983.73229,999.466415,993.3649769,1122.414704,0.349977615,0.341410792,0.352976236,0.256424756,6.024139154,6.035064039,6.028822048,6.115344455,6.72E-05,6.65E-05,6.73E-05,6.09E-05,13.04591107,13.04185731,13.04775582,13.04498958,-0.084882006,-0.086074773,-0.087649814,-0.083849176,0.827887067,0.8310123,0.835232762,0.825055465,0.040131043,0.041421896,0.039624265,0.035971542,197.6483969,197.4614253,197.6306563,197.5688838,7.515640431,7.513594495,7.529040528,7.460227867,2043.032059,2035.70757,2077.202235,1896.55268,756.6910872,758.7934963,767.6418029,754.7418461
7,4,14,A,0.000239321,0.00024134,0.000240991,0.000238059,733.6701351,738.2656388,729.3278708,742.1121617,0.071762168,0.061744368,0.074328142,0.059019457,5.814609583,5.819607498,5.809988765,5.824132089,9.22E-05,9.15E-05,9.29E-05,9.08E-05,12.47457782,12.46448984,12.46705561,12.46942359,-0.035355698,-0.035884189,-0.035945552,-0.035620303,0.601434947,0.604844908,0.605309522,0.603145923,0.047692707,0.047724278,0.048783843,0.047037678,161.4593608,161.2136564,161.4231461,161.5111173,6.899871827,6.887851932,6.896902153,6.889626897,847.1103714,835.4326449,846.4527136,835.204537,395.1951266,393.4245709,393.9451461,394.3291747
7,5,14,A,0.00013896,0.000139809,0.000136532,0.00014032,1293.230309,1421.467088,1396.088357,1378.248764,0.243782197,0.158906602,0.187717099,0.18718326,6.216867091,6.286770279,6.271532687,6.260024893,5.57E-05,5.19E-05,5.27E-05,5.39E-05,13.1084257,13.10028626,13.1274907,13.09289963,-0.099290782,-0.098210425,-0.097194901,-0.09967829,0.86358287,0.86112881,0.859326471,0.864169754,0.033321024,0.032905845,0.033870157,0.031972533,156.3387586,156.1658583,156.3330012,156.0980392,7.55015714,7.488090883,7.515750871,7.508088298,2127.028521,1958.578675,2041.355312,2013.041539,855.0647075,845.0114408,859.3609173,847.8225758
7,6,14,A,0.000166067,0.000168412,0.000166234,0.000166821,1086.050802,1088.421467,1113.454122,1110.844941,0.149738286,0.144895145,0.131123469,0.130804654,6.094451791,6.094551664,6.110334308,6.111854036,6.21E-05,6.25E-05,6.22E-05,6.14E-05,12.86076383,12.84836458,12.87683844,12.86349183,-0.077625908,-0.078635555,-0.075727364,-0.077002017,0.803781512,0.806630374,0.798157264,0.80190802,0.036755077,0.036488272,0.036689445,0.037715359,133.637879,134.0624848,133.8366075,133.597994,7.288179969,7.282948861,7.28022901,7.27539758,1468.576282,1457.281462,1449.520206,1445.185637,638.656771,636.4257323,640.7435821,639.0076444
7,7,14,A,0.000193566,0.000195637,0.000194328,0.000196487,854.4726456,884.6375371,883.0468892,879.6891219,0.175770143,0.14205673,0.150422804,0.145928945,5.922054233,5.948583473,5.946076429,5.944687943,8.03E-05,7.82E-05,7.80E-05,7.85E-05,12.71380588,12.70841442,12.72142227,12.70251821,-0.057262906,-0.056997919,-0.056709331,-0.057708155,0.72621741,0.724949264,0.723924002,0.727945093,0.04283407,0.043469349,0.041060277,0.043123484,148.5357712,148.5692773,148.5641462,148.6609708,7.15737826,7.128740132,7.140615941,7.135641479,1218.91171,1177.590977,1195.744523,1180.301359,518.3460888,515.5571284,519.697853,514.9976202
8,1,14,A,0.000199211,0.000199994,0.000198735,0.000201661,756.9635088,807.3330922,774.5590405,789.7730698,0.331466866,0.281446273,0.313636931,0.29714892,5.833984138,5.877595349,5.848968657,5.864995811,9.28E-05,8.91E-05,9.16E-05,8.94E-05,12.72616331,12.71906841,12.72761232,12.71367058,-0.065674676,-0.065036747,-0.064765036,-0.065822307,0.760655036,0.758103703,0.757226777,0.760975654,0.04817321,0.046177152,0.046924782,0.045558756,161.3881336,161.8857413,161.5164745,161.5810305,7.268774845,7.236250942,7.255363263,7.23929289,1507.586953,1439.772619,1482.436057,1457.568059,566.1376154,561.7764279,564.2487744,561.8352821
8,2,14,A,0.000175358,0.000170397,0.000176982,0.000172389,573.5173902,613.211378,560.1389774,590.8102538,0.597092129,0.569695807,0.606655993,0.583539038,5.63729307,5.683756462,5.613414451,5.659496145,0.000105163,0.000100545,0.000108901,0.000101276,12.80327418,12.83931431,12.79149704,12.81977483,-0.095822549,-0.090234543,-0.09753649,-0.092067026,0.851080501,0.838321046,0.854758398,0.842504519,0.056556132,0.054034919,0.056603748,0.051798368,134.5670836,135.5863016,134.195941,134.5098769,7.503492531,7.505480173,7.513480278,7.494442199,2273.373584,2236.91831,2287.948028,2246.479709,711.7227436,712.532422,712.0217514,709.3224907
8,3,14,A,0.000224319,0.000221548,0.000223609,0.000223288,765.2746781,798.6262626,749.7603581,823.8792871,0.246438252,0.215574926,0.262724551,0.188440207,5.844228236,5.87015872,5.824690223,5.893528528,7.96E-05,7.76E-05,8.05E-05,7.59E-05,12.49633998,12.5010305,12.49258262,12.48833509,-0.083418338,-0.083061148,-0.084175058,-0.083812261,0.814273484,0.813349508,0.816323767,0.815235126,0.04796646,0.044694113,0.047669661,0.044769261,216.4641324,216.7121212,216.4369733,216.1005491,7.17425191,7.158386045,7.177629882,7.132476362,1265.812172,1237.581628,1284.107334,1206.480753,507.7717124,509.0519726,508.466923,507.5900101
8,4,14,A,0.000253132,0.000256956,0.000253053,0.000255677,735.6529818,736.6115437,734.7444065,737.0329403,0.088986987,0.077436073,0.089953416,0.084720418,5.811919515,5.814468236,5.811190196,5.811806287,9.36E-05,9.31E-05,9.34E-05,9.38E-05,12.39256373,12.36704932,12.39749133,12.38294624,-0.051628267,-0.05289777,-0.050605264,-0.052141348,0.693881472,0.699495817,0.688938624,0.696182144,0.048476428,0.047211399,0.049056371,0.048584809,150.3207712,150.3524936,150.4199572,150.2011375,6.919442484,6.900514581,6.918995564,6.913510904,879.3689135,860.2675928,879.9958045,873.475925,403.7554738,399.2197841,403.6850528,402.6272163
8,5,14,A,0.000193992,0.000200041,0.000199344,0.000195586,1167.08951,1202.786005,1176.749293,1190.0625,0.111923668,0.07810619,0.096371051,0.090546013,6.138194755,6.15914853,6.148011767,6.150913278,6.31E-05,6.10E-05,6.16E-05,6.08E-05,12.5761703,12.53440578,12.55564753,12.56314644,-0.120687628,-0.125132292,-0.121764321,-0.121483668,0.895075889,0.901300878,0.896474705,0.8961429,0.031966432,0.038151351,0.036376767,0.032303783,117.8725344,117.5458673,117.6485038,116.8762438,7.273687248,7.246481484,7.257828948,7.255875715,1461.264536,1406.594797,1427.747375,1427.029771,657.0885114,652.3452004,651.1241669,654.2730679
8,6,14,A,0.00024306,0.000247966,0.000240792,0.000245221,734.5979278,742.9029641,757.4520892,750.8367911,0.088878632,0.057971507,0.056056564,0.060442551,5.815615932,5.822924898,5.838291969,5.828651657,9.81E-05,9.70E-05,9.53E-05,9.73E-05,12.39091027,12.36073936,12.39563865,12.37206021,-0.046607447,-0.046797117,-0.044824588,-0.047533647,0.668121376,0.668542864,0.658445724,0.672686745,0.048063638,0.046500292,0.045761638,0.048329947,93.95094245,93.9302493,94.01797047,93.78187424,6.913005265,6.879651739,6.887511401,6.889169926,877.9159556,834.3379995,847.4154483,847.4407634,403.1284709,394.3102409,401.2168844,399.5693886
8,7,14,A,0.000181455,0.000181914,0.000181038,0.000181898,876.1623519,884.9215468,873.8291326,886.95628,0.149294345,0.135142893,0.149810558,0.135727174,5.944144678,5.95181491,5.943772459,5.952413429,7.53E-05,7.45E-05,7.51E-05,7.48E-05,12.8667161,12.86138422,12.86446734,12.86418048,-0.033271609,-0.032816343,-0.033112624,-0.032948765,0.594099684,0.590684397,0.592904063,0.591704497,0.041618695,0.041083569,0.042755125,0.040762749,181.2932947,181.4909644,181.3994787,181.4769602,7.134296883,7.11963753,7.133064103,7.123881704,1183.686074,1161.477887,1181.781276,1165.535141,514.9621066,511.5998583,513.902602,513.1228552
9,1,14,A,0.000364146,0.000370251,0.000366955,0.000362128,503.9656598,506.6711648,500.6853581,510.5651472,0.205012648,0.192374883,0.215723301,0.191258971,5.498543829,5.500132868,5.489667953,5.513783576,0.000136979,0.00013713,0.000139087,0.000133546,12.09837507,12.07940192,12.09268271,12.09678642,-0.037769701,-0.038303641,-0.04008056,-0.036820235,0.61019202,0.613246615,0.624644797,0.603957794,0.069960637,0.070381898,0.073522921,0.068250062,156.81555,156.9320343,156.7367073,156.8469567,6.808982195,6.793940428,6.821582058,6.797833892,763.8926489,748.0475255,776.1225818,752.0520038,316.9645772,313.6796726,319.201985,315.6542877
9,2,14,A,0.000202508,0.000201285,0.000201714,0.000196376,743.348634,808.0091949,764.0393046,791.4920536,0.338074584,0.268752096,0.325007993,0.309023619,5.818550729,5.882424051,5.838518652,5.865339154,9.28E-05,8.54E-05,9.06E-05,8.75E-05,12.66484412,12.66203756,12.67751272,12.70318256,-0.078147696,-0.074766106,-0.077692007,-0.075957967,0.801862549,0.791191298,0.800695568,0.795753018,0.050585785,0.046012912,0.048431899,0.049618159,158.115959,158.620837,157.6643991,157.7874245,7.2942066,7.24017112,7.284038249,7.284460538,1502.670677,1401.936817,1499.807663,1499.446032,561.5048278,552.4865031,565.961742,572.7345215
9,3,14,A,0.000277644,0.000280068,0.000277652,0.000278515,627.4585473,641.4909317,657.1979663,650.6969287,0.143565636,0.113326987,0.102325885,0.101137906,5.699861456,5.715450597,5.733149197,5.72312235,0.00011,0.000108024,0.000106353,0.000107282,12.27698652,12.25659514,12.27994124,12.26549162,-0.047375397,-0.047680731,-0.046813627,-0.046501396,0.669958783,0.671164136,0.667024861,0.665058647,0.055035407,0.052121828,0.052132648,0.049259355,115.4013154,115.3058914,115.3176883,115.4456931,6.882523538,6.85326333,6.85583802,6.845206318,837.822561,805.4707382,807.0259771,797.1267872,366.3202771,361.7404175,366.0559859,361.955929
9,4,14,A,0.000220522,0.000217747,0.000216713,0.00021924,673.0375209,728.457699,708.3018224,720.2074458,0.289471385,0.230273896,0.252251552,0.232508475,5.753007154,5.80624338,5.787018191,5.799448387,9.12E-05,8.78E-05,8.92E-05,8.75E-05,12.60332523,12.61230441,12.62139889,12.61001731,-0.053374526,-0.051588527,-0.050504105,-0.050111933,0.706396484,0.698000165,0.692827628,0.69064377,0.05068115,0.050756047,0.050763172,0.04869989,191.0232691,191.2117331,191.0201304,191.3197202,7.152114402,7.124379104,7.137319447,7.114865077,1221.432334,1164.313497,1186.190434,1156.575351,473.6174638,473.192799,473.6230641,469.1956993
9,5,14,A,0.000263307,0.000261956,0.000257276,0.000254515,570.9728472,613.9465208,614.06081,631.9129034,0.321385094,0.259592518,0.266306497,0.241704496,5.622055329,5.677131489,5.680507275,5.701183405,0.000108407,0.000101919,0.000101183,9.76E-05,12.35650889,12.36313468,12.38564527,12.38522387,-0.064505001,-0.059951448,-0.058686633,-0.057730456,0.749106144,0.73091954,0.726008091,0.721870367,0.055762127,0.054150275,0.054224851,0.050731028,126.6606785,126.7441603,126.4643996,126.5042849,7.075896441,7.039377692,7.047490925,7.030969712,1111.786675,1044.4552,1059.828376,1034.75372,420.6898806,414.6004302,418.4722965,416.6666557
9,6,14,A,0.000256808,0.000265849,0.000252468,0.000267099,1143.685283,1157.920132,1163.230176,1167.518847,0.09205439,0.073927247,0.082786413,0.072072819,6.115530478,6.124801387,6.120714872,6.126928923,6.79E-05,6.72E-05,6.79E-05,6.75E-05,12.12884184,12.08036928,12.14066504,12.06979553,-0.177529399,-0.183380959,-0.178034768,-0.18715886,0.951766902,0.955377647,0.952243913,0.957742723,0.036231274,0.035867078,0.033510855,0.036879921,123.358126,122.7667309,123.7331027,122.8420177,7.213873235,7.187184064,7.211529766,7.191153908,1375.596203,1342.790807,1373.213226,1348.883024,629.8203716,625.1777349,634.1108503,629.1004677
9,7,14,A,0.000222419,0.000224633,0.000221584,0.000222193,779.9895938,808.5483721,811.2919414,792.2978625,0.141682159,0.100788269,0.10520369,0.122601149,5.854340728,5.880949246,5.88276262,5.869273152,8.93E-05,8.69E-05,8.71E-05,8.70E-05,12.57443919,12.55939811,12.57788309,12.56792979,-0.04883694,-0.048835371,-0.047920259,-0.048517728,0.683465187,0.683163411,0.678768024,0.681688879,0.046016736,0.047158953,0.046742547,0.047101204,134.1913835,134.6764373,134.3517894,134.3634345,7.03888214,7.005044991,7.014965026,7.023793736,1037.494691,989.800881,1002.06364,1013.717409,454.3710713,449.5873133,453.3388955,451.503818
9,8,14,A,0.000183318,0.00018497,0.000179042,0.000180176,1015.601284,1085.487832,1097.817686,1167.979256,0.253266258,0.182263619,0.173314009,0.128059532,6.042252357,6.091081827,6.097849852,6.144166238,6.60E-05,6.23E-05,6.19E-05,5.89E-05,12.73038789,12.71378887,12.75333651,12.74269162,-0.108947211,-0.106961061,-0.101166197,-0.104545465,0.877124767,0.87309396,0.862014285,0.868790528,0.038998742,0.036228854,0.03687234,0.03708435,159.8204885,159.8191186,159.4511696,159.6589836,7.380552982,7.329076011,7.32660315,7.300888341,1704.514943,1569.372237,1558.130758,1511.055149,680.029057,663.7150171,663.9871111,669.7586012
10,1,14,A,0.006401463,0.008465466,0.005807348,0.008130987,700.3703704,817.6557377,845.011236,808.119403,-0.001982539,-0.212280362,-0.076881964,-0.204372016,5.103566478,5.057225657,5.057971527,5.153859109,0.000240017,0.000239817,0.000287555,0.000226914,7.302812966,6.897950452,7.442025566,6.976536952,-0.731663588,-0.75582406,-0.697478401,-0.728350292,0.999890394,0.999885388,0.999827173,0.999830867,0.048702948,0.013140035,0.042169325,0.058486365,56.86419753,55.49180328,58.58426966,53.31343284,5.734670373,5.414183649,5.759166717,5.286019601,697.5988416,531.2991131,724.3552582,533.8569837,349.492303,337.2387127,392.3416235,335.4940967
10,2,14,A,0.000198164,0.000195811,0.000194726,0.000198951,1222.826969,1222.24154,1232.475431,1362.331572,0.243771874,0.236497761,0.238300003,0.184483009,6.166590274,6.168533337,6.177370519,6.244043482,5.91E-05,5.82E-05,5.74E-05,5.47E-05,12.53235719,12.5366686,12.55381166,12.51047117,-0.169935816,-0.167594011,-0.166393319,-0.179322825,0.949977028,0.948188169,0.947393727,0.956523793,0.035803709,0.033870112,0.034352937,0.032303136,169.5969378,169.1804076,170.4750603,169.4143668,7.48688079,7.475234801,7.482521093,7.474824322,2011.189137,1979.429596,2003.642295,1978.694027,808.5040264,800.417784,809.0294315,835.2563998
